sample_id,Nc,PR,T2,TIT,EGT,Wf,eta_c,eta_t,W_net,SFC,P_setting,T_amb,mode,degradation,fault_channel,fault_magnitude
316,84.0,20.0,769.6463607358228,1360.0,657.5810149464672,13.867135852763774,0.8795947307345506,0.8980631619593799,165.14185527165938,83.97105524793972,0.6,303.15,normal,0.0,none,0.0
317,84.0,20.0,769.5960964190581,1360.0,656.2899884063631,13.868316538479528,0.8796895160238041,0.8997137770501593,167.5249535401636,82.78358683534654,0.6,303.15,normal,0.0,none,0.0
318,84.0,20.0,769.5321794374737,1360.0,656.9369545542493,13.869817919021592,0.8798100761589778,0.8988866119580782,166.41973837356636,83.34238507146118,0.6,303.15,normal,0.0,none,0.0
319,84.0,20.0,769.1246363834617,1360.0,655.6558766910076,13.87939091818677,0.8805795611424765,0.9005245073752861,169.1460308234566,82.0556701840267,0.6,303.15,normal,0.0,none,0.0
320,84.0,20.0,770.2247044013711,1360.0,655.5192436281832,13.853550825677736,0.8785055943801807,0.900699196731695,168.28779971053945,82.32058919010349,0.6,303.15,normal,0.0,none,0.0
321,84.0,20.0,768.3464081017139,1360.0,655.9316209220495,13.897671143105702,0.8820526849819459,0.9001719603324371,169.42913592547097,82.02645352107004,0.6,303.15,normal,0.0,none,0.0
322,84.0,20.0,769.6103291093058,1360.0,656.1771871196845,13.8679822191223,0.8796626748379315,0.8998579967855925,167.71465866808177,82.68795541937655,0.6,303.15,normal,0.0,none,0.0
323,84.0,20.0,769.1057481623966,1360.0,657.4197621256877,13.879834593824736,0.8806152567669686,0.8982693283944928,165.97628290748588,83.6254093096016,0.6,303.15,normal,0.0,none,0.0
324,84.0,20.0,769.3444349763453,1360.0,656.3715203745554,13.87422795018752,0.8801643907029774,0.8996095360505372,167.630437407103,82.76675861969461,0.6,303.15,normal,0.0,none,0.0
325,84.0,20.0,768.4544767718799,1360.0,656.2023484692666,13.895132659676538,0.881847825012956,0.8998258272661951,168.83078138099143,82.30212847454715,0.6,303.15,normal,0.0,none,0.0
326,84.0,20.0,768.5494396028844,1360.0,656.9294088960303,13.892902026390116,0.8816678876111195,0.8988962593022181,167.42102518970262,82.9818238817272,0.6,303.15,normal,0.0,none,0.0
327,84.0,20.0,769.1205628699637,1360.0,655.8163009631369,13.879486603147983,0.8805872591668028,0.9003194002637912,168.85978113605523,82.19533692256108,0.6,303.15,normal,0.0,none,0.0
328,84.0,20.0,769.8924568837389,1360.0,655.9273693317634,13.861355167274567,0.8791309527521353,0.900177396114637,167.8830495191106,82.56554313838986,0.6,303.15,normal,0.0,none,0.0
329,84.0,20.0,768.789935927932,1360.0,656.3193727609224,13.887252878168244,0.8812125188368316,0.8996762082957134,168.2820065508589,82.5236943794771,0.6,303.15,normal,0.0,none,0.0
330,84.0,20.0,770.329763090535,1360.0,656.0798562250526,13.851083045319907,0.8783080373508303,0.8999824371735226,167.16768349697634,82.85742049880376,0.6,303.15,normal,0.0,none,0.0
331,84.0,20.0,769.9101772428945,1360.0,656.3338810215178,13.860938924176486,0.8790975769052075,0.8996576590613361,167.12992829865271,82.93510961967081,0.6,303.15,normal,0.0,none,0.0
332,84.0,20.0,769.474758189822,1360.0,657.4001932413175,13.871166717756896,0.8799184122303149,0.8982943477839845,165.6407603605004,83.74247188655559,0.6,303.15,normal,0.0,none,0.0
333,84.0,20.0,770.2891796833552,1360.0,655.6890715063907,13.852036330915693,0.8783843416606794,0.9004820668355256,167.91558180592517,82.49404958097165,0.6,303.15,normal,0.0,none,0.0
334,84.0,20.0,769.7086587998731,1360.0,658.0721310789179,13.865672499851058,0.8794772813038303,0.8974352556581795,164.1930384874139,84.4473835650098,0.6,303.15,normal,0.0,none,0.0
335,84.0,20.0,769.0160325370213,1360.0,655.8530858168737,13.88194197266083,0.8807848440366082,0.9002723697552742,168.898268443238,82.19114441262707,0.6,303.15,normal,0.0,none,0.0
336,84.0,20.0,769.8100882937379,1360.0,657.0960765937839,13.863289967624011,0.8792861251759635,0.8986831697889418,165.85297683829413,83.58782719432679,0.6,303.15,normal,0.0,none,0.0
337,84.0,20.0,768.9890782160103,1360.0,655.7928753272798,13.882575117281982,0.8808358078963143,0.9003493506225605,169.034315932788,82.1287384202035,0.6,303.15,normal,0.0,none,0.0
338,84.0,20.0,768.1724740929551,1360.0,655.7374694923359,13.901756773088232,0.8823826022826841,0.900420188598725,169.9552750820199,81.79655951472695,0.6,303.15,normal,0.0,none,0.0
339,84.0,20.0,769.2261836472799,1360.0,656.196681955067,13.877005619597607,0.880387703141262,0.8998330720698915,168.06546475288536,82.56904914999419,0.6,303.15,normal,0.0,none,0.0
340,84.0,20.0,768.9991437178736,1360.0,655.577209869537,13.882338683266026,0.8808167758672008,0.9006250852012482,169.41455011938098,81.94301300262339,0.6,303.15,normal,0.0,none,0.0
341,84.0,20.0,768.769219986305,1360.0,656.4738715545238,13.887739486122788,0.8812517250085652,0.8994786770813628,168.02346897660482,82.65356959185554,0.6,303.15,normal,0.0,none,0.0
342,84.0,20.0,769.6623451947639,1360.0,656.4408494313562,13.866760385164477,0.879564592527056,0.8995208968290881,167.18558196153919,82.94232207388856,0.6,303.15,normal,0.0,none,0.0
343,84.0,20.0,769.0128814109326,1360.0,654.8941677774726,13.882015991165424,0.880790801721179,0.9014983744402968,170.63782454677875,81.3536859605228,0.6,303.15,normal,0.0,none,0.0
344,84.0,20.0,769.6747741676354,1360.0,656.3983557249995,13.866468434300021,0.8795411595068507,0.899575226272207,167.24992335747777,82.90866839240347,0.6,303.15,normal,0.0,none,0.0
345,84.0,20.0,769.2651643786842,1360.0,656.258341533709,13.876089980119724,0.8803140772238698,0.8997542384999871,167.91477251354831,82.63769632895237,0.6,303.15,normal,0.0,none,0.0
346,84.0,20.0,768.9276085639655,1360.0,657.8273442891108,13.884019011177157,0.8809520536531399,0.8977482227093809,165.41962836128943,83.93211343005422,0.6,303.15,normal,0.0,none,0.0
347,84.0,20.0,769.8699779219531,1360.0,656.6780854445535,13.861883187762931,0.8791732949530832,0.8992175836660385,166.5480518970873,83.2305333497891,0.6,303.15,normal,0.0,none,0.0
348,84.0,20.0,770.6642503542721,1360.0,656.819828092792,13.843226093115728,0.8776796439876139,0.8990363615556313,165.4936443798237,83.64808295202083,0.6,303.15,normal,0.0,none,0.0
349,84.0,20.0,769.9169379864167,1360.0,656.2234132375531,13.86078011741618,0.8790848438841541,0.8997988953454812,167.32290963920843,82.83850757379021,0.6,303.15,normal,0.0,none,0.0
350,84.0,20.0,768.8425464657466,1360.0,656.2577933656745,13.886017080797583,0.8811129658916602,0.8997549393488093,168.34049488162674,82.48768123535527,0.6,303.15,normal,0.0,none,0.0
351,84.0,20.0,769.9783566876807,1360.0,656.1106664057353,13.859337420331443,0.8789691862797289,0.8999430454587865,167.465113622363,82.75954985815441,0.6,303.15,normal,0.0,none,0.0
352,84.0,20.0,768.8762648842555,1360.0,656.8294644562283,13.885225050632771,0.8810491736214413,0.8990240411838851,167.2731563798515,83.00928464039723,0.6,303.15,normal,0.0,none,0.0
353,84.0,20.0,769.914505506243,1360.0,655.6292511084347,13.860837255258284,0.8790894251160786,0.9005585489592742,168.40040701512686,82.3088108926792,0.6,303.15,normal,0.0,none,0.0
354,84.0,20.0,769.5489375216741,1360.0,655.5596901367168,13.869424279320263,0.8797784638842692,0.9006474846907095,168.89372294979313,82.11924065078021,0.6,303.15,normal,0.0,none,0.0
355,84.0,20.0,769.4387547223022,1360.0,655.5173141325935,13.872012422673514,0.8799863532082047,0.9007016636480896,169.081172311994,82.04350746442915,0.6,303.15,normal,0.0,none,0.0
356,84.0,20.0,769.9806215561482,1360.0,656.0755714767514,13.859284219611336,0.8789649218859593,0.8999879153492117,167.52632172104484,82.72899492587807,0.6,303.15,normal,0.0,none,0.0
357,84.0,20.0,769.5431877244254,1360.0,657.017127056048,13.869559339416908,0.8797893099856369,0.8987841090758959,166.2638306672688,83.41898104809702,0.6,303.15,normal,0.0,none,0.0
358,84.0,20.0,770.2614309449473,1360.0,655.5297617272112,13.852688136036647,0.8784365220521313,0.9006857490352747,168.2318476532721,82.34284012969535,0.6,303.15,normal,0.0,none,0.0
359,84.0,20.0,769.6175553521044,1360.0,656.8656947328767,13.86781247799778,0.8796490476177821,0.8989777197183527,166.46269164794558,83.30883239186726,0.6,303.15,normal,0.0,none,0.0
360,88.0,22.5,718.3390734272436,1420.0,666.0970009459273,16.481692911198316,0.8799038210630766,0.9011280188573493,235.3449127335718,70.0320764097282,0.7,273.15,normal,0.0,none,0.0
361,88.0,22.5,719.4471062553167,1420.0,668.2928456593928,16.455665728956564,0.877719262154628,0.8985033613100967,230.2598701337693,71.46562585741343,0.7,273.15,normal,0.0,none,0.0
362,88.0,22.5,718.7577410759145,1420.0,665.818272147162,16.47185860041383,0.8790771135581047,0.9014611788667204,235.42909743601513,69.96526249220554,0.7,273.15,normal,0.0,none,0.0
363,88.0,22.5,718.1475185204511,1420.0,666.3987716433696,16.486192447982855,0.8802825869829193,0.9007673172404612,234.99094740654442,70.15671297099388,0.7,273.15,normal,0.0,none,0.0
364,88.0,22.5,718.8679056148853,1420.0,667.9773533686704,16.46927088598902,0.8788598390808737,0.8988804641247296,231.41186282149863,71.16865438610951,0.7,273.15,normal,0.0,none,0.0
365,88.0,22.5,718.0640093272993,1420.0,666.9919721262793,16.488154040576465,0.8804478137167228,0.9000582743309354,234.0012822820529,70.46181063530459,0.7,273.15,normal,0.0,none,0.0
366,88.0,22.5,718.013014998586,1420.0,667.1977352496939,16.48935187393762,0.8805487388188641,0.8998123290090716,233.68033285033903,70.56371271303458,0.7,273.15,normal,0.0,none,0.0
367,88.0,22.5,718.1497646719828,1420.0,666.9084398668417,16.486139686914974,0.8802781437264546,0.9001581190849052,234.06622618417867,70.43365442198653,0.7,273.15,normal,0.0,none,0.0
368,88.0,22.5,717.8973373054813,1420.0,666.365565268045,16.492069089820994,0.880777767389085,0.9008070082819445,235.30250239958377,70.08879600359985,0.7,273.15,normal,0.0,none,0.0
369,88.0,22.5,719.1113262125862,1420.0,668.9208386802408,16.463553047945563,0.8783801280056083,0.8977527314446592,229.4636526053584,71.74797777781521,0.7,273.15,normal,0.0,none,0.0
370,88.0,22.5,717.7842687179951,1420.0,666.0470494302992,16.494725019011682,0.8810017453976515,0.901187725093262,235.99297001143236,69.89498466082534,0.7,273.15,normal,0.0,none,0.0
371,88.0,22.5,718.807289650902,1420.0,668.5967038107246,16.470694727143705,0.8789793769804867,0.8981401645934544,230.35423141692087,71.50159398345583,0.7,273.15,normal,0.0,none,0.0
372,88.0,22.5,718.2403265492504,1420.0,666.2619664846238,16.484012430010594,0.8800990348210072,0.9009308382263506,235.14538934778267,70.10136356801175,0.7,273.15,normal,0.0,none,0.0
373,88.0,22.5,717.3829727791021,1420.0,666.6087800737345,16.50415127631185,0.8817975945224343,0.9005162975721015,235.3791397082884,70.11730647314745,0.7,273.15,normal,0.0,none,0.0
374,88.0,22.5,718.4785259690123,1420.0,667.7879378847622,16.478417235038975,0.8796282833034144,0.8991068693784151,232.14545883964166,70.98315563614672,0.7,273.15,normal,0.0,none,0.0
375,88.0,22.5,718.2846243610749,1420.0,667.2910969398347,16.48297189475563,0.8800114512916707,0.8997007352961147,233.2385198320183,70.67002443089976,0.7,273.15,normal,0.0,none,0.0
376,88.0,22.5,718.8044731328225,1420.0,665.3266928260556,16.470760885859843,0.8789849320942712,0.9020487556508633,236.2731327489875,69.71068057644155,0.7,273.15,normal,0.0,none,0.0
377,88.0,22.5,717.3892329120532,1420.0,666.090283021357,16.504004228663934,0.8817851684020721,0.9011360486835555,236.31167046276977,69.83998799697069,0.7,273.15,normal,0.0,none,0.0
378,88.0,22.5,718.7567089993303,1420.0,666.3253982018123,16.47188284341879,0.8790791496021909,0.9008550193242973,234.51156316264724,70.23910728015825,0.7,273.15,normal,0.0,none,0.0
379,88.0,22.5,717.9671023160506,1420.0,666.6704825328106,16.490430341763915,0.8806396264094979,0.9004425456242041,234.68041031638842,70.26760486540849,0.7,273.15,normal,0.0,none,0.0
380,88.0,22.5,717.659180818195,1420.0,666.5091605743677,16.49766327632848,0.8812496652670437,0.9006353711428613,235.2818776056588,70.11871651236642,0.7,273.15,normal,0.0,none,0.0
381,88.0,22.5,717.9164015172837,1420.0,666.5078762429399,16.491621280241436,0.8807400142363043,0.9006369062833722,235.02569580082348,70.16943923534872,0.7,273.15,normal,0.0,none,0.0
382,88.0,22.5,718.1180971588811,1420.0,668.532932948315,16.486883542253697,0.8803407914080021,0.8982163888702859,231.1619978540445,71.32177302198046,0.7,273.15,normal,0.0,none,0.0
383,88.0,22.5,718.2481218405233,1420.0,667.5060477836688,16.483829322198762,0.8800836210774106,0.8994438080411509,232.88654358921383,70.7805142716808,0.7,273.15,normal,0.0,none,0.0
384,88.0,22.5,718.9387562646422,1420.0,665.6336818781947,16.467606636766032,0.87872015904236,0.9016818166193008,235.58168403511974,69.90189710296448,0.7,273.15,normal,0.0,none,0.0
385,88.0,22.5,717.417534439783,1420.0,665.9035726163822,16.50333943877569,0.8817289953408857,0.9013592206002956,236.62145477220304,69.74574412393652,0.7,273.15,normal,0.0,none,0.0
386,88.0,22.5,718.1613567446224,1420.0,665.9107637784805,16.4858673944526,0.8802552134168559,0.9013506251209527,235.8608849592291,69.89657228371014,0.7,273.15,normal,0.0,none,0.0
387,88.0,22.5,718.2843199088776,1420.0,666.8710611345965,16.48297904619792,0.8800120531806018,0.9002027972768978,233.99862985577994,70.44049384544196,0.7,273.15,normal,0.0,none,0.0
388,88.0,22.5,718.8442280483105,1420.0,666.7085942522633,16.469827061153396,0.878906528629538,0.9003969913044989,233.72992269880058,70.46520561416294,0.7,273.15,normal,0.0,none,0.0
389,88.0,22.5,718.2598732172922,1420.0,668.130552337964,16.48355328775555,0.8800603859284244,0.8986973478831656,231.74617137771486,71.12761859133194,0.7,273.15,normal,0.0,none,0.0
390,88.0,22.5,718.316315947519,1420.0,667.1074291401418,16.482227473945148,0.8799488028881834,0.8999202704361432,233.5388548801979,70.57595397733836,0.7,273.15,normal,0.0,none,0.0
391,88.0,22.5,717.3829895831195,1420.0,666.29260765851,16.504150881593194,0.8817975611666447,0.9008942133285134,235.9515269138535,69.94720948603523,0.7,273.15,normal,0.0,none,0.0
392,88.0,22.5,718.2846273214747,1420.0,666.8325848881512,16.4829718252172,0.8800114454390915,0.9002487873098011,234.06794189809585,70.41960420360876,0.7,273.15,normal,0.0,none,0.0
393,88.0,22.5,718.268053496,1420.0,667.2104878648056,16.483361136765687,0.8800442123781042,0.8997970860152045,233.40095468558553,70.62250948789145,0.7,273.15,normal,0.0,none,0.0
394,88.0,22.5,718.8386276093787,1420.0,667.1670989152573,16.46995861289177,0.8789175728026117,0.8998489481223931,232.90600287637494,70.71504559559988,0.7,273.15,normal,0.0,none,0.0
395,88.0,22.5,718.668144448912,1420.0,668.086766436048,16.4739631840328,0.8792539017433475,0.8987496844610768,231.41495514359178,71.187979937644,0.7,273.15,normal,0.0,none,0.0
396,88.0,22.5,718.0319698139709,1420.0,666.7133852857482,16.488906634029664,0.8805112218145476,0.9003912646599332,234.53757144929403,70.30390283372782,0.7,273.15,normal,0.0,none,0.0
397,88.0,22.5,719.1960461650697,1420.0,667.1433662746696,16.46156301517132,0.8782132924886319,0.8998773153625049,232.58972304575593,70.77510906160259,0.7,273.15,normal,0.0,none,0.0
398,88.0,22.5,717.7873191014887,1420.0,666.1545564153352,16.494653366904377,0.8809957013858999,0.9010592237388964,235.79518146958344,69.95330975002183,0.7,273.15,normal,0.0,none,0.0
399,88.0,22.5,717.7721102980194,1420.0,667.0081700572823,16.49501061471288,0.8810258368428853,0.9000389132069014,234.26533716718671,70.41165720108641,0.7,273.15,normal,0.0,none,0.0
400,88.0,22.5,718.7182865943636,1420.0,667.9473713269037,16.472785368065082,0.8791549546720309,0.898916301172642,231.61640106291657,71.12097974266682,0.7,273.15,normal,0.0,none,0.0
401,88.0,22.5,718.1161696359745,1420.0,666.7234118801601,16.486928818881513,0.8803446049047504,0.9003792800343652,234.4348047543204,70.32628468353599,0.7,273.15,normal,0.0,none,0.0
402,88.0,22.5,717.6401826854411,1420.0,666.1204591469947,16.498109533741538,0.8812873311116051,0.901099979650342,236.00480951719118,69.90581915467182,0.7,273.15,normal,0.0,none,0.0
403,88.0,22.5,718.3573136012699,1420.0,668.081654963596,16.481264457887665,0.8798677713434688,0.8987557941211392,231.73657398470698,71.12068748792029,0.7,273.15,normal,0.0,none,0.0
404,88.0,22.5,718.4518926997546,1420.0,666.8589854097553,16.479042838301897,0.8796808934029892,0.9002172311948106,233.85206928469563,70.46780851120039,0.7,273.15,normal,0.0,none,0.0
405,88.0,22.5,718.3926623708636,1420.0,667.5242042664846,16.480434131524646,0.8797979167546106,0.8994221058919224,232.7084559727772,70.82009144288494,0.7,273.15,normal,0.0,none,0.0
406,88.0,22.5,718.162533968012,1420.0,667.4623475187165,16.485839742015845,0.8802528848149699,0.8994960422585894,233.05156661991964,70.73902132956847,0.7,273.15,normal,0.0,none,0.0
407,88.0,22.5,718.6083455485383,1420.0,666.7801575683131,16.47536783273855,0.8793719339162747,0.9003114528343035,233.83747562023262,70.45649029967987,0.7,273.15,normal,0.0,none,0.0
408,88.0,22.5,718.4938542376954,1420.0,666.8365027200005,16.478057181047472,0.8795980074198708,0.9002441043889784,233.85057954875657,70.46404252169872,0.7,273.15,normal,0.0,none,0.0
409,88.0,22.5,718.1522618137005,1420.0,667.9939963837617,16.486081030202897,0.8802732040228521,0.8988605709989085,232.10101541135555,71.02976693567844,0.7,273.15,normal,0.0,none,0.0
410,88.0,22.5,718.5339816955284,1420.0,665.8378507002998,16.477114605492435,0.8795187588761346,0.9014377769399164,235.6185009695298,69.93132770852853,0.7,273.15,normal,0.0,none,0.0
411,88.0,22.5,718.8790220100809,1420.0,668.8115641216312,16.469009766971336,0.8788379204872657,0.8978833455510294,229.89431675531193,71.63730708706528,0.7,273.15,normal,0.0,none,0.0
412,88.0,22.5,719.2342119683561,1420.0,667.0163716748157,16.460666517980652,0.8781381548467575,0.9000291099465767,232.78108770169086,70.7130750204029,0.7,273.15,normal,0.0,none,0.0
413,88.0,22.5,718.274778133679,1420.0,667.1391214399301,16.48320317811505,0.8800309172780327,0.8998823891445749,233.52327529823248,70.5848406633744,0.7,273.15,normal,0.0,none,0.0
414,88.0,22.5,717.6770756252893,1420.0,669.2768762074577,16.497242935528437,0.8812141898289285,0.8973271655668971,230.26276305886444,71.6452921713229,0.7,273.15,normal,0.0,none,0.0
415,88.0,22.5,718.0902271546986,1420.0,665.7343930402864,16.487538195852,0.8803959338744308,0.9015614382018036,236.25194103326737,69.78794808517716,0.7,273.15,normal,0.0,none,0.0
416,88.0,22.5,718.8616270498155,1420.0,667.358479941204,16.46941836659893,0.8788722192351083,0.8996201934882101,232.53678226700276,70.82500327921653,0.7,273.15,normal,0.0,none,0.0
417,88.0,22.5,718.6715868248108,1420.0,667.7889547349221,16.47388232420393,0.8792471080827714,0.8991056539539225,231.94959502430873,71.02354424234902,0.7,273.15,normal,0.0,none,0.0
418,88.0,22.5,718.4555148571447,1420.0,665.8464609203086,16.47895775548836,0.879673737994977,0.9014274852836845,235.6817594602186,69.92037819655657,0.7,273.15,normal,0.0,none,0.0
419,88.0,22.5,717.3629271485684,1420.0,667.3217796296511,16.504622138966663,0.8818373866754875,0.8996640607749599,234.10934013192332,70.49963119654312,0.7,273.15,normal,0.0,none,0.0
420,88.0,22.5,717.3288401906656,1420.0,667.0109616369897,16.50542282595258,0.8819050602140645,0.9000355764769846,234.7057734484029,70.3238892825152,0.7,273.15,normal,0.0,none,0.0
421,88.0,22.5,717.4050916322732,1420.0,667.1187813279134,16.503631714609448,0.8817536910267011,0.8999067013503466,234.43410118341086,70.39774346522113,0.7,273.15,normal,0.0,none,0.0
422,88.0,22.5,718.2241322226861,1420.0,666.7349619087558,16.484392827303967,0.8801310578260462,0.9003654744726428,234.3053997080002,70.35430189764047,0.7,273.15,normal,0.0,none,0.0
423,88.0,22.5,716.6882087922759,1420.0,666.328521936566,16.52047096327598,0.8831788536793675,0.9008512855748448,236.5847496778734,69.82897665961035,0.7,273.15,normal,0.0,none,0.0
424,88.0,22.5,718.6484682601254,1420.0,666.2300413092922,16.474425368670655,0.8792927354700485,0.9009689978702758,234.79302052639162,70.16573717453781,0.7,273.15,normal,0.0,none,0.0
425,88.0,22.5,718.4735219817547,1420.0,667.4504611709996,16.47853477640146,0.8796381674629157,0.8995102498170988,232.76051419851223,70.79609199671887,0.7,273.15,normal,0.0,none,0.0
426,88.0,22.5,717.8312827113319,1420.0,667.0147188110822,16.493620681900463,0.8809086013598921,0.9000310855877712,234.19402173548667,70.4271635957018,0.7,273.15,normal,0.0,none,0.0
427,88.0,22.5,718.1495461916188,1420.0,667.0290253434191,16.486144818918383,0.8802785759145119,0.9000139852218653,233.84828577276977,70.4993186691048,0.7,273.15,normal,0.0,none,0.0
428,88.0,22.5,718.1202242441361,1420.0,666.6851901087106,16.48683357799797,0.8803365831266055,0.9004249658974361,234.499903951073,70.30635535542842,0.7,273.15,normal,0.0,none,0.0
429,88.0,22.5,719.2723762441899,1420.0,666.4830567097176,16.45977005666914,0.8780630330672946,0.9006665726686096,233.7078722493797,70.4288216663306,0.7,273.15,normal,0.0,none,0.0
430,88.0,22.5,718.7877178378271,1420.0,668.2473840244975,16.47115446004403,0.8790179805801697,0.8985577008644406,231.0046613139089,71.3022601637532,0.7,273.15,normal,0.0,none,0.0
431,88.0,22.5,718.3199656086159,1420.0,666.9704653736352,16.482141745082174,0.8799415887561414,0.9000839810033144,233.78295500961053,70.5018967033102,0.7,273.15,normal,0.0,none,0.0
432,88.0,22.5,718.6414976182102,1420.0,666.3454666301079,16.474589105847812,0.8793064938354277,0.900831031857668,234.5910128083069,70.2268552773154,0.7,273.15,normal,0.0,none,0.0
433,88.0,22.5,718.970381646671,1420.0,667.3811835348322,16.466863771066862,0.8786578248336291,0.8995930562512274,232.38643104765794,70.85983332516444,0.7,273.15,normal,0.0,none,0.0
434,88.0,22.5,718.5864671278879,1420.0,667.0797015876125,16.47588174679146,0.879415125865067,0.8999534127296607,233.31750856648358,70.61571095979997,0.7,273.15,normal,0.0,none,0.0
435,88.0,22.5,718.1494004144287,1420.0,667.8839505061392,16.48614824315763,0.8802788642846472,0.8989921070503765,232.3027266247948,70.9683802798636,0.7,273.15,normal,0.0,none,0.0
436,88.0,22.5,717.9243459659116,1420.0,666.9880165489359,16.491434668791836,0.8807242826774563,0.9000630023683347,234.14880008177977,70.4314293433576,0.7,273.15,normal,0.0,none,0.0
437,88.0,22.5,719.2495035095812,1420.0,668.679325223595,16.460307326700264,0.8781080537466881,0.898041408559603,229.76066141430567,71.6411035090944,0.7,273.15,normal,0.0,none,0.0
438,88.0,22.5,718.2966485183202,1420.0,667.2255916698143,16.482689452824307,0.8799876807070707,0.8997790326822137,233.3449003391246,70.6365959953258,0.7,273.15,normal,0.0,none,0.0
439,88.0,22.5,718.3427371450005,1420.0,667.0641364019409,16.481606852150858,0.8798965798864253,0.8999720175434698,233.59061345367041,70.55765901064241,0.7,273.15,normal,0.0,none,0.0
440,88.0,22.5,718.1763485595492,1420.0,666.2479017211584,16.485515243605306,0.8802255598395102,0.9009476496098483,235.23515693713085,70.08100089397453,0.7,273.15,normal,0.0,none,0.0
441,88.0,22.5,718.8531702056047,1420.0,668.0212222129986,16.469617013985445,0.8788888950990824,0.8988280284070992,231.3474141968493,71.18997664686128,0.7,273.15,normal,0.0,none,0.0
442,88.0,22.5,718.8441532445744,1420.0,666.7990118083707,16.469828818258797,0.8789066761421126,0.9002889166671687,233.56637018934407,70.5145556909896,0.7,273.15,normal,0.0,none,0.0
443,88.0,22.5,717.6615605705136,1420.0,667.4015934910963,16.49760737703947,0.8812449473786464,0.8995686605617605,233.66489181318423,70.60370622656208,0.7,273.15,normal,0.0,none,0.0
444,88.0,22.5,719.5594878982598,1420.0,668.4663226009582,16.4530259357777,0.8774983001558404,0.8982960071373897,229.83366480727148,71.58666659897057,0.7,273.15,normal,0.0,none,0.0
445,88.0,22.5,718.712200544893,1420.0,667.5073336110888,16.47292832657199,0.879166963277204,0.8994422711125049,232.417819868991,70.87635679509184,0.7,273.15,normal,0.0,none,0.0
446,88.0,22.5,718.4970926045032,1420.0,667.008447885802,16.47798111329845,0.8795916113727453,0.900038581122981,233.53622733574048,70.55856515832589,0.7,273.15,normal,0.0,none,0.0
447,88.0,22.5,718.4481669020636,1420.0,666.1628256887927,16.479130355578498,0.8796882536691776,0.9010493396105435,235.11605279085245,70.08934592074627,0.7,273.15,normal,0.0,none,0.0
448,88.0,22.5,718.6326372458193,1420.0,667.7621593517603,16.474797231925947,0.8793239826943187,0.8991376820405245,232.0371648934974,71.00068318576339,0.7,273.15,normal,0.0,none,0.0
449,88.0,22.5,718.0483135053358,1420.0,668.3254767224128,16.48852272822572,0.8804788755385204,0.898464357930074,231.60672669577428,71.19189914498524,0.7,273.15,normal,0.0,none,0.0
450,88.0,22.5,718.0933818851188,1420.0,666.9549274897623,16.48746409268331,0.88038969170532,0.9001025531837263,234.03878259648934,70.4475724483222,0.7,273.15,normal,0.0,none,0.0
451,88.0,22.5,718.3650118341545,1420.0,665.711939873916,16.481083629932794,0.8798525575100818,0.9015882761071493,236.01647128304296,69.83022642588297,0.7,273.15,normal,0.0,none,0.0
452,88.0,22.5,718.605377791785,1420.0,665.3170361069137,16.475437543981673,0.8793777925547053,0.9020602981705241,236.49073245003632,69.66631365760796,0.7,273.15,normal,0.0,none,0.0
453,88.0,22.5,718.40447859835,1420.0,668.1091049858712,16.480156573767868,0.8797745685507719,0.8987229835550298,231.63958562599242,71.14568319240949,0.7,273.15,normal,0.0,none,0.0
454,88.0,22.5,718.2550514153053,1420.0,667.9411354628967,16.4836665496697,0.8800699195809948,0.8989237547996812,232.0932195593963,71.02174971316329,0.7,273.15,normal,0.0,none,0.0
455,88.0,22.5,718.6710111700376,1420.0,666.7085591179148,16.473895846070167,0.8792482441521865,0.9003970333000155,233.90406924753842,70.4301378726165,0.7,273.15,normal,0.0,none,0.0
456,88.0,22.5,718.0095577294578,1420.0,667.5612445018589,16.489433083601607,0.8805555820886501,0.8993778322997458,233.0265150244225,70.76204646442667,0.7,273.15,normal,0.0,none,0.0
457,88.0,22.5,717.7915062422697,1420.0,666.0723299000933,16.49455501289047,0.8809874051450464,0.9011575077580212,235.93990434464752,69.90998431870248,0.7,273.15,normal,0.0,none,0.0
458,88.0,22.5,717.5650598557366,1420.0,666.5978070852657,16.499874134509398,0.8814363017565633,0.9005294134071258,235.21600386435824,70.14775297357897,0.7,273.15,normal,0.0,none,0.0
459,88.0,22.5,717.6018050590981,1420.0,668.6142419233938,16.499011006558522,0.8813634287120857,0.898119201572026,231.53408291754113,71.25953465967471,0.7,273.15,normal,0.0,none,0.0
460,88.0,22.5,718.4512852259639,1420.0,667.7660808446859,16.47905710758224,0.8796820934513715,0.8991329947436766,232.21233650818596,70.96546787901305,0.7,273.15,normal,0.0,none,0.0
461,88.0,22.5,718.2301156183033,1420.0,667.5188123344237,16.484252280088935,0.8801192258611273,0.8994285507808033,232.8815632360314,70.78384416108426,0.7,273.15,normal,0.0,none,0.0
462,88.0,22.5,718.3744822083058,1420.0,665.4660578662681,16.480861175193468,0.8798338421580503,0.9018821748802041,236.45261169691923,69.70048271794242,0.7,273.15,normal,0.0,none,0.0
463,88.0,22.5,718.3762846801809,1420.0,666.6945381652368,16.48081883595695,0.8798302802035797,0.9004137923171902,234.22564469862914,70.36299913770036,0.7,273.15,normal,0.0,none,0.0
